Index,Image_Path,Target_Path
cologne_000012_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000012_000019_leftImg8bit.png,./Data/masks/cologne_000012_000019.png
cologne_000114_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000114_000019_leftImg8bit.png,./Data/masks/cologne_000114_000019.png
cologne_000067_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000067_000019_leftImg8bit.png,./Data/masks/cologne_000067_000019.png
cologne_000018_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000018_000019_leftImg8bit.png,./Data/masks/cologne_000018_000019.png
cologne_000029_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000029_000019_leftImg8bit.png,./Data/masks/cologne_000029_000019.png
cologne_000097_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000097_000019_leftImg8bit.png,./Data/masks/cologne_000097_000019.png
cologne_000125_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000125_000019_leftImg8bit.png,./Data/masks/cologne_000125_000019.png
cologne_000056_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000056_000019_leftImg8bit.png,./Data/masks/cologne_000056_000019.png
cologne_000150_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000150_000019_leftImg8bit.png,./Data/masks/cologne_000150_000019.png
cologne_000023_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000023_000019_leftImg8bit.png,./Data/masks/cologne_000023_000019.png
cologne_000015_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000015_000019_leftImg8bit.png,./Data/masks/cologne_000015_000019.png
cologne_000113_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000113_000019_leftImg8bit.png,./Data/masks/cologne_000113_000019.png
cologne_000060_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000060_000019_leftImg8bit.png,./Data/masks/cologne_000060_000019.png
cologne_000119_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000119_000019_leftImg8bit.png,./Data/masks/cologne_000119_000019.png
cologne_000128_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000128_000019_leftImg8bit.png,./Data/masks/cologne_000128_000019.png
cologne_000090_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000090_000019_leftImg8bit.png,./Data/masks/cologne_000090_000019.png
cologne_000122_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000122_000019_leftImg8bit.png,./Data/masks/cologne_000122_000019.png
cologne_000051_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000051_000019_leftImg8bit.png,./Data/masks/cologne_000051_000019.png
cologne_000024_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000024_000019_leftImg8bit.png,./Data/masks/cologne_000024_000019.png
cologne_000078_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000078_000019_leftImg8bit.png,./Data/masks/cologne_000078_000019.png
cologne_000007_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000007_000019_leftImg8bit.png,./Data/masks/cologne_000007_000019.png
cologne_000101_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000101_000019_leftImg8bit.png,./Data/masks/cologne_000101_000019.png
cologne_000072_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000072_000019_leftImg8bit.png,./Data/masks/cologne_000072_000019.png
cologne_000130_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000130_000019_leftImg8bit.png,./Data/masks/cologne_000130_000019.png
cologne_000043_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000043_000019_leftImg8bit.png,./Data/masks/cologne_000043_000019.png
cologne_000082_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000082_000019_leftImg8bit.png,./Data/masks/cologne_000082_000019.png
cologne_000145_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000145_000019_leftImg8bit.png,./Data/masks/cologne_000145_000019.png
cologne_000036_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000036_000019_leftImg8bit.png,./Data/masks/cologne_000036_000019.png
cologne_000049_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000049_000019_leftImg8bit.png,./Data/masks/cologne_000049_000019.png
cologne_000088_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000088_000019_leftImg8bit.png,./Data/masks/cologne_000088_000019.png
cologne_000000_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000000_000019_leftImg8bit.png,./Data/masks/cologne_000000_000019.png
cologne_000106_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000106_000019_leftImg8bit.png,./Data/masks/cologne_000106_000019.png
cologne_000075_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000075_000019_leftImg8bit.png,./Data/masks/cologne_000075_000019.png
cologne_000137_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000137_000019_leftImg8bit.png,./Data/masks/cologne_000137_000019.png
cologne_000044_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000044_000019_leftImg8bit.png,./Data/masks/cologne_000044_000019.png
cologne_000085_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000085_000019_leftImg8bit.png,./Data/masks/cologne_000085_000019.png
cologne_000142_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000142_000019_leftImg8bit.png,./Data/masks/cologne_000142_000019.png
cologne_000031_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000031_000019_leftImg8bit.png,./Data/masks/cologne_000031_000019.png
cologne_000148_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000148_000019_leftImg8bit.png,./Data/masks/cologne_000148_000019.png
cologne_000076_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000076_000019_leftImg8bit.png,./Data/masks/cologne_000076_000019.png
cologne_000105_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000105_000019_leftImg8bit.png,./Data/masks/cologne_000105_000019.png
cologne_000003_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000003_000019_leftImg8bit.png,./Data/masks/cologne_000003_000019.png
cologne_000009_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000009_000019_leftImg8bit.png,./Data/masks/cologne_000009_000019.png
cologne_000038_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000038_000019_leftImg8bit.png,./Data/masks/cologne_000038_000019.png
cologne_000032_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000032_000019_leftImg8bit.png,./Data/masks/cologne_000032_000019.png
cologne_000141_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000141_000019_leftImg8bit.png,./Data/masks/cologne_000141_000019.png
cologne_000047_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000047_000019_leftImg8bit.png,./Data/masks/cologne_000047_000019.png
cologne_000134_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000134_000019_leftImg8bit.png,./Data/masks/cologne_000134_000019.png
cologne_000086_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000086_000019_leftImg8bit.png,./Data/masks/cologne_000086_000019.png
cologne_000071_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000071_000019_leftImg8bit.png,./Data/masks/cologne_000071_000019.png
cologne_000102_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000102_000019_leftImg8bit.png,./Data/masks/cologne_000102_000019.png
cologne_000004_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000004_000019_leftImg8bit.png,./Data/masks/cologne_000004_000019.png
cologne_000108_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000108_000019_leftImg8bit.png,./Data/masks/cologne_000108_000019.png
cologne_000139_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000139_000019_leftImg8bit.png,./Data/masks/cologne_000139_000019.png
cologne_000035_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000035_000019_leftImg8bit.png,./Data/masks/cologne_000035_000019.png
cologne_000146_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000146_000019_leftImg8bit.png,./Data/masks/cologne_000146_000019.png
cologne_000040_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000040_000019_leftImg8bit.png,./Data/masks/cologne_000040_000019.png
cologne_000133_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000133_000019_leftImg8bit.png,./Data/masks/cologne_000133_000019.png
cologne_000081_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000081_000019_leftImg8bit.png,./Data/masks/cologne_000081_000019.png
cologne_000147_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000147_000019_leftImg8bit.png,./Data/masks/cologne_000147_000019.png
cologne_000034_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000034_000019_leftImg8bit.png,./Data/masks/cologne_000034_000019.png
cologne_000080_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000080_000019_leftImg8bit.png,./Data/masks/cologne_000080_000019.png
cologne_000132_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000132_000019_leftImg8bit.png,./Data/masks/cologne_000132_000019.png
cologne_000041_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000041_000019_leftImg8bit.png,./Data/masks/cologne_000041_000019.png
cologne_000138_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000138_000019_leftImg8bit.png,./Data/masks/cologne_000138_000019.png
cologne_000109_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000109_000019_leftImg8bit.png,./Data/masks/cologne_000109_000019.png
cologne_000103_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000103_000019_leftImg8bit.png,./Data/masks/cologne_000103_000019.png
cologne_000070_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000070_000019_leftImg8bit.png,./Data/masks/cologne_000070_000019.png
cologne_000005_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000005_000019_leftImg8bit.png,./Data/masks/cologne_000005_000019.png
cologne_000140_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000140_000019_leftImg8bit.png,./Data/masks/cologne_000140_000019.png
cologne_000033_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000033_000019_leftImg8bit.png,./Data/masks/cologne_000033_000019.png
cologne_000087_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000087_000019_leftImg8bit.png,./Data/masks/cologne_000087_000019.png
cologne_000135_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000135_000019_leftImg8bit.png,./Data/masks/cologne_000135_000019.png
cologne_000046_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000046_000019_leftImg8bit.png,./Data/masks/cologne_000046_000019.png
cologne_000039_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000039_000019_leftImg8bit.png,./Data/masks/cologne_000039_000019.png
cologne_000008_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000008_000019_leftImg8bit.png,./Data/masks/cologne_000008_000019.png
cologne_000104_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000104_000019_leftImg8bit.png,./Data/masks/cologne_000104_000019.png
cologne_000077_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000077_000019_leftImg8bit.png,./Data/masks/cologne_000077_000019.png
cologne_000002_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000002_000019_leftImg8bit.png,./Data/masks/cologne_000002_000019.png
cologne_000149_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000149_000019_leftImg8bit.png,./Data/masks/cologne_000149_000019.png
cologne_000084_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000084_000019_leftImg8bit.png,./Data/masks/cologne_000084_000019.png
cologne_000045_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000045_000019_leftImg8bit.png,./Data/masks/cologne_000045_000019.png
cologne_000136_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000136_000019_leftImg8bit.png,./Data/masks/cologne_000136_000019.png
cologne_000030_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000030_000019_leftImg8bit.png,./Data/masks/cologne_000030_000019.png
cologne_000143_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000143_000019_leftImg8bit.png,./Data/masks/cologne_000143_000019.png
cologne_000001_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000001_000019_leftImg8bit.png,./Data/masks/cologne_000001_000019.png
cologne_000074_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000074_000019_leftImg8bit.png,./Data/masks/cologne_000074_000019.png
cologne_000107_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000107_000019_leftImg8bit.png,./Data/masks/cologne_000107_000019.png
cologne_000089_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000089_000019_leftImg8bit.png,./Data/masks/cologne_000089_000019.png
cologne_000048_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000048_000019_leftImg8bit.png,./Data/masks/cologne_000048_000019.png
cologne_000083_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000083_000019_leftImg8bit.png,./Data/masks/cologne_000083_000019.png
cologne_000042_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000042_000019_leftImg8bit.png,./Data/masks/cologne_000042_000019.png
cologne_000131_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000131_000019_leftImg8bit.png,./Data/masks/cologne_000131_000019.png
cologne_000037_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000037_000019_leftImg8bit.png,./Data/masks/cologne_000037_000019.png
cologne_000144_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000144_000019_leftImg8bit.png,./Data/masks/cologne_000144_000019.png
cologne_000006_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000006_000019_leftImg8bit.png,./Data/masks/cologne_000006_000019.png
cologne_000073_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000073_000019_leftImg8bit.png,./Data/masks/cologne_000073_000019.png
cologne_000100_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000100_000019_leftImg8bit.png,./Data/masks/cologne_000100_000019.png
cologne_000079_000019,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/cologne/cologne_000079_000019_leftImg8bit.png,./Data/masks/cologne_000079_000019.png
monchengladbach_000000_013228,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/monchengladbach/monchengladbach_000000_013228_leftImg8bit.png,./Data/masks/monchengladbach_000000_013228.png
monchengladbach_000000_029240,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/monchengladbach/monchengladbach_000000_029240_leftImg8bit.png,./Data/masks/monchengladbach_000000_029240.png
monchengladbach_000000_023856,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/monchengladbach/monchengladbach_000000_023856_leftImg8bit.png,./Data/masks/monchengladbach_000000_023856.png
monchengladbach_000000_020596,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/monchengladbach/monchengladbach_000000_020596_leftImg8bit.png,./Data/masks/monchengladbach_000000_020596.png
monchengladbach_000000_019682,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/monchengladbach/monchengladbach_000000_019682_leftImg8bit.png,./Data/masks/monchengladbach_000000_019682.png
monchengladbach_000001_000168,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/monchengladbach/monchengladbach_000001_000168_leftImg8bit.png,./Data/masks/monchengladbach_000001_000168.png
monchengladbach_000000_026602,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/monchengladbach/monchengladbach_000000_026602_leftImg8bit.png,./Data/masks/monchengladbach_000000_026602.png
monchengladbach_000000_036139,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/monchengladbach/monchengladbach_000000_036139_leftImg8bit.png,./Data/masks/monchengladbach_000000_036139.png
monchengladbach_000000_020303,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/monchengladbach/monchengladbach_000000_020303_leftImg8bit.png,./Data/masks/monchengladbach_000000_020303.png
monchengladbach_000000_028883,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/monchengladbach/monchengladbach_000000_028883_leftImg8bit.png,./Data/masks/monchengladbach_000000_028883.png
monchengladbach_000000_032540,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/monchengladbach/monchengladbach_000000_032540_leftImg8bit.png,./Data/masks/monchengladbach_000000_032540.png
monchengladbach_000000_020856,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/monchengladbach/monchengladbach_000000_020856_leftImg8bit.png,./Data/masks/monchengladbach_000000_020856.png
monchengladbach_000000_013352,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/monchengladbach/monchengladbach_000000_013352_leftImg8bit.png,./Data/masks/monchengladbach_000000_013352.png
monchengladbach_000000_014685,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/monchengladbach/monchengladbach_000000_014685_leftImg8bit.png,./Data/masks/monchengladbach_000000_014685.png
monchengladbach_000000_010505,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/monchengladbach/monchengladbach_000000_010505_leftImg8bit.png,./Data/masks/monchengladbach_000000_010505.png
monchengladbach_000001_001936,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/monchengladbach/monchengladbach_000001_001936_leftImg8bit.png,./Data/masks/monchengladbach_000001_001936.png
monchengladbach_000000_011383,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/monchengladbach/monchengladbach_000000_011383_leftImg8bit.png,./Data/masks/monchengladbach_000000_011383.png
monchengladbach_000000_026305,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/monchengladbach/monchengladbach_000000_026305_leftImg8bit.png,./Data/masks/monchengladbach_000000_026305.png
monchengladbach_000000_033454,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/monchengladbach/monchengladbach_000000_033454_leftImg8bit.png,./Data/masks/monchengladbach_000000_033454.png
monchengladbach_000000_003442,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/monchengladbach/monchengladbach_000000_003442_leftImg8bit.png,./Data/masks/monchengladbach_000000_003442.png
monchengladbach_000000_021663,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/monchengladbach/monchengladbach_000000_021663_leftImg8bit.png,./Data/masks/monchengladbach_000000_021663.png
monchengladbach_000001_000537,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/monchengladbach/monchengladbach_000001_000537_leftImg8bit.png,./Data/masks/monchengladbach_000001_000537.png
monchengladbach_000000_009930,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/monchengladbach/monchengladbach_000000_009930_leftImg8bit.png,./Data/masks/monchengladbach_000000_009930.png
monchengladbach_000000_010280,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/monchengladbach/monchengladbach_000000_010280_leftImg8bit.png,./Data/masks/monchengladbach_000000_010280.png
monchengladbach_000000_022748,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/monchengladbach/monchengladbach_000000_022748_leftImg8bit.png,./Data/masks/monchengladbach_000000_022748.png
monchengladbach_000000_018720,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/monchengladbach/monchengladbach_000000_018720_leftImg8bit.png,./Data/masks/monchengladbach_000000_018720.png
monchengladbach_000000_012672,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/monchengladbach/monchengladbach_000000_012672_leftImg8bit.png,./Data/masks/monchengladbach_000000_012672.png
monchengladbach_000000_015561,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/monchengladbach/monchengladbach_000000_015561_leftImg8bit.png,./Data/masks/monchengladbach_000000_015561.png
monchengladbach_000000_023052,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/monchengladbach/monchengladbach_000000_023052_leftImg8bit.png,./Data/masks/monchengladbach_000000_023052.png
monchengladbach_000000_007695,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/monchengladbach/monchengladbach_000000_007695_leftImg8bit.png,./Data/masks/monchengladbach_000000_007695.png
monchengladbach_000000_034930,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/monchengladbach/monchengladbach_000000_034930_leftImg8bit.png,./Data/masks/monchengladbach_000000_034930.png
monchengladbach_000000_023489,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/monchengladbach/monchengladbach_000000_023489_leftImg8bit.png,./Data/masks/monchengladbach_000000_023489.png
monchengladbach_000000_005138,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/monchengladbach/monchengladbach_000000_005138_leftImg8bit.png,./Data/masks/monchengladbach_000000_005138.png
monchengladbach_000001_000054,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/monchengladbach/monchengladbach_000001_000054_leftImg8bit.png,./Data/masks/monchengladbach_000001_000054.png
monchengladbach_000000_005686,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/monchengladbach/monchengladbach_000000_005686_leftImg8bit.png,./Data/masks/monchengladbach_000000_005686.png
monchengladbach_000000_025215,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/monchengladbach/monchengladbach_000000_025215_leftImg8bit.png,./Data/masks/monchengladbach_000000_025215.png
monchengladbach_000000_015126,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/monchengladbach/monchengladbach_000000_015126_leftImg8bit.png,./Data/masks/monchengladbach_000000_015126.png
monchengladbach_000000_031623,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/monchengladbach/monchengladbach_000000_031623_leftImg8bit.png,./Data/masks/monchengladbach_000000_031623.png
monchengladbach_000000_006169,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/monchengladbach/monchengladbach_000000_006169_leftImg8bit.png,./Data/masks/monchengladbach_000000_006169.png
monchengladbach_000000_000076,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/monchengladbach/monchengladbach_000000_000076_leftImg8bit.png,./Data/masks/monchengladbach_000000_000076.png
monchengladbach_000000_001294,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/monchengladbach/monchengladbach_000000_001294_leftImg8bit.png,./Data/masks/monchengladbach_000000_001294.png
monchengladbach_000000_026908,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/monchengladbach/monchengladbach_000000_026908_leftImg8bit.png,./Data/masks/monchengladbach_000000_026908.png
monchengladbach_000000_019500,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/monchengladbach/monchengladbach_000000_019500_leftImg8bit.png,./Data/masks/monchengladbach_000000_019500.png
monchengladbach_000000_018445,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/monchengladbach/monchengladbach_000000_018445_leftImg8bit.png,./Data/masks/monchengladbach_000000_018445.png
monchengladbach_000000_018114,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/monchengladbach/monchengladbach_000000_018114_leftImg8bit.png,./Data/masks/monchengladbach_000000_018114.png
monchengladbach_000000_027628,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/monchengladbach/monchengladbach_000000_027628_leftImg8bit.png,./Data/masks/monchengladbach_000000_027628.png
monchengladbach_000000_028563,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/monchengladbach/monchengladbach_000000_028563_leftImg8bit.png,./Data/masks/monchengladbach_000000_028563.png
monchengladbach_000000_021104,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/monchengladbach/monchengladbach_000000_021104_leftImg8bit.png,./Data/masks/monchengladbach_000000_021104.png
